barrio,dia,hora,cantidad
VILLA ORTUZAR,Tuesday,27,0
VILLA ORTUZAR,Tuesday,28,0
VILLA ORTUZAR,Tuesday,29,0
VILLA ORTUZAR,Tuesday,30,3
VILLA ORTUZAR,Tuesday,31,0
VILLA ORTUZAR,Tuesday,32,3
VILLA ORTUZAR,Tuesday,33,4
VILLA ORTUZAR,Tuesday,34,9
VILLA ORTUZAR,Tuesday,35,20
VILLA ORTUZAR,Tuesday,36,18
VILLA ORTUZAR,Tuesday,37,16
VILLA ORTUZAR,Tuesday,38,10
VILLA ORTUZAR,Tuesday,39,18
VILLA ORTUZAR,Tuesday,40,18
VILLA ORTUZAR,Tuesday,41,20
VILLA ORTUZAR,Tuesday,42,11
VILLA ORTUZAR,Tuesday,43,11
VILLA ORTUZAR,Tuesday,44,15
VILLA ORTUZAR,Tuesday,45,4
VILLA ORTUZAR,Tuesday,46,3
VILLA ORTUZAR,Tuesday,47,1
VILLA ORTUZAR,Saturday,120,3
VILLA ORTUZAR,Saturday,121,4
VILLA ORTUZAR,Saturday,122,2
VILLA ORTUZAR,Saturday,123,0
VILLA ORTUZAR,Saturday,124,0
VILLA ORTUZAR,Saturday,125,3
VILLA ORTUZAR,Saturday,126,0
VILLA ORTUZAR,Saturday,127,2
VILLA ORTUZAR,Saturday,128,2
VILLA ORTUZAR,Saturday,129,4
VILLA ORTUZAR,Saturday,130,14
VILLA ORTUZAR,Saturday,131,5
VILLA ORTUZAR,Saturday,132,26
VILLA ORTUZAR,Saturday,133,14
VILLA ORTUZAR,Saturday,134,7
VILLA ORTUZAR,Saturday,135,9
VILLA ORTUZAR,Saturday,136,6
VILLA ORTUZAR,Saturday,137,7
VILLA ORTUZAR,Saturday,138,14
VILLA ORTUZAR,Saturday,139,6
VILLA ORTUZAR,Saturday,140,2
VILLA ORTUZAR,Saturday,141,6
VILLA ORTUZAR,Saturday,142,6
VILLA ORTUZAR,Saturday,143,3
VILLA ORTUZAR,Thursday,72,5
VILLA ORTUZAR,Thursday,73,2
VILLA ORTUZAR,Thursday,74,0
VILLA ORTUZAR,Thursday,75,0
VILLA ORTUZAR,Thursday,76,1
VILLA ORTUZAR,Thursday,77,0
VILLA ORTUZAR,Thursday,78,2
VILLA ORTUZAR,Thursday,79,1
VILLA ORTUZAR,Thursday,80,1
VILLA ORTUZAR,Thursday,81,16
VILLA ORTUZAR,Thursday,82,18
VILLA ORTUZAR,Thursday,83,12
VILLA ORTUZAR,Thursday,84,15
VILLA ORTUZAR,Thursday,85,16
VILLA ORTUZAR,Thursday,86,15
VILLA ORTUZAR,Thursday,87,20
VILLA ORTUZAR,Thursday,88,24
VILLA ORTUZAR,Thursday,89,9
VILLA ORTUZAR,Thursday,90,14
VILLA ORTUZAR,Thursday,91,44
VILLA ORTUZAR,Thursday,92,32
VILLA ORTUZAR,Thursday,93,9
VILLA ORTUZAR,Thursday,94,15
VILLA ORTUZAR,Thursday,95,12
VILLA ORTUZAR,Sunday,144,4
VILLA ORTUZAR,Sunday,145,4
VILLA ORTUZAR,Sunday,146,1
VILLA ORTUZAR,Sunday,147,2
VILLA ORTUZAR,Sunday,148,0
VILLA ORTUZAR,Sunday,149,0
VILLA ORTUZAR,Sunday,150,0
VILLA ORTUZAR,Sunday,151,0
VILLA ORTUZAR,Sunday,152,1
VILLA ORTUZAR,Sunday,153,2
VILLA ORTUZAR,Sunday,154,5
VILLA ORTUZAR,Sunday,155,4
VILLA ORTUZAR,Sunday,156,3
VILLA ORTUZAR,Sunday,157,4
VILLA ORTUZAR,Sunday,158,2
VILLA ORTUZAR,Sunday,159,15
VILLA ORTUZAR,Sunday,160,6
VILLA ORTUZAR,Sunday,161,6
VILLA ORTUZAR,Sunday,162,4
VILLA ORTUZAR,Sunday,163,5
VILLA ORTUZAR,Sunday,164,10
VILLA ORTUZAR,Sunday,165,5
VILLA ORTUZAR,Sunday,166,2
VILLA ORTUZAR,Sunday,167,2
VILLA ORTUZAR,Wednesday,48,5
VILLA ORTUZAR,Wednesday,49,1
VILLA ORTUZAR,Wednesday,50,3
VILLA ORTUZAR,Wednesday,51,0
VILLA ORTUZAR,Wednesday,52,0
VILLA ORTUZAR,Wednesday,53,1
VILLA ORTUZAR,Wednesday,54,1
VILLA ORTUZAR,Wednesday,55,3
VILLA ORTUZAR,Wednesday,56,5
VILLA ORTUZAR,Wednesday,57,5
VILLA ORTUZAR,Wednesday,58,20
VILLA ORTUZAR,Wednesday,59,23
VILLA ORTUZAR,Wednesday,60,20
VILLA ORTUZAR,Wednesday,61,26
VILLA ORTUZAR,Wednesday,62,12
VILLA ORTUZAR,Wednesday,63,13
VILLA ORTUZAR,Wednesday,64,16
VILLA ORTUZAR,Wednesday,65,6
VILLA ORTUZAR,Wednesday,66,17
VILLA ORTUZAR,Wednesday,67,5
VILLA ORTUZAR,Wednesday,68,10
VILLA ORTUZAR,Wednesday,69,8
VILLA ORTUZAR,Wednesday,70,5
VILLA ORTUZAR,Wednesday,71,11
COGHLAN,Friday,96,3
COGHLAN,Friday,97,0
COGHLAN,Friday,98,1
COGHLAN,Friday,99,0
COGHLAN,Friday,100,0
COGHLAN,Friday,101,0
COGHLAN,Friday,102,0
COGHLAN,Friday,103,4
COGHLAN,Friday,104,6
COGHLAN,Friday,105,13
COGHLAN,Friday,106,5
COGHLAN,Friday,107,2
COGHLAN,Friday,108,12
COGHLAN,Friday,109,14
COGHLAN,Friday,110,9
COGHLAN,Friday,111,11
COGHLAN,Friday,112,6
COGHLAN,Friday,113,1
COGHLAN,Friday,114,5
COGHLAN,Friday,115,5
COGHLAN,Friday,116,9
COGHLAN,Friday,117,3
COGHLAN,Friday,118,4
COGHLAN,Friday,119,8
COGHLAN,Monday,0,1
COGHLAN,Monday,1,2
COGHLAN,Monday,2,0
COGHLAN,Monday,3,0
COGHLAN,Monday,4,0
COGHLAN,Monday,5,0
COGHLAN,Monday,6,0
COGHLAN,Monday,7,3
COGHLAN,Monday,8,6
COGHLAN,Monday,9,16
COGHLAN,Monday,10,9
COGHLAN,Monday,11,6
COGHLAN,Monday,12,12
COGHLAN,Monday,13,10
COGHLAN,Monday,14,3
COGHLAN,Monday,15,11
COGHLAN,Monday,16,10
COGHLAN,Monday,17,8
COGHLAN,Monday,18,12
COGHLAN,Monday,19,8
COGHLAN,Monday,20,9
COGHLAN,Monday,21,1
COGHLAN,Monday,22,3
COGHLAN,Monday,23,3
COGHLAN,Tuesday,24,3
COGHLAN,Tuesday,25,0
COGHLAN,Tuesday,26,0
COGHLAN,Tuesday,27,0
COGHLAN,Tuesday,28,0
COGHLAN,Tuesday,29,0
COGHLAN,Tuesday,30,0
COGHLAN,Tuesday,31,2
COGHLAN,Tuesday,32,10
COGHLAN,Tuesday,33,11
COGHLAN,Tuesday,34,7
COGHLAN,Tuesday,35,6
COGHLAN,Tuesday,36,6
COGHLAN,Tuesday,37,6
COGHLAN,Tuesday,38,19
COGHLAN,Tuesday,39,5
COGHLAN,Tuesday,40,12
COGHLAN,Tuesday,41,7
COGHLAN,Tuesday,42,9
COGHLAN,Tuesday,43,6
COGHLAN,Tuesday,44,11
COGHLAN,Tuesday,45,4
COGHLAN,Tuesday,46,5
COGHLAN,Tuesday,47,12
COGHLAN,Saturday,120,2
COGHLAN,Saturday,121,6
COGHLAN,Saturday,122,0
COGHLAN,Saturday,123,0
COGHLAN,Saturday,124,0
COGHLAN,Saturday,125,0
COGHLAN,Saturday,126,0
COGHLAN,Saturday,127,1
COGHLAN,Saturday,128,2
COGHLAN,Saturday,129,1
COGHLAN,Saturday,130,11
COGHLAN,Saturday,131,3
COGHLAN,Saturday,132,6
COGHLAN,Saturday,133,9
COGHLAN,Saturday,134,7
COGHLAN,Saturday,135,6
COGHLAN,Saturday,136,3
COGHLAN,Saturday,137,5
COGHLAN,Saturday,138,4
COGHLAN,Saturday,139,12
COGHLAN,Saturday,140,7
COGHLAN,Saturday,141,1
COGHLAN,Saturday,142,3
COGHLAN,Saturday,143,1
COGHLAN,Thursday,72,3
COGHLAN,Thursday,73,2
COGHLAN,Thursday,74,3
COGHLAN,Thursday,75,0
COGHLAN,Thursday,76,0
COGHLAN,Thursday,77,0
COGHLAN,Thursday,78,2
COGHLAN,Thursday,79,3
COGHLAN,Thursday,80,4
COGHLAN,Thursday,81,15
COGHLAN,Thursday,82,8
COGHLAN,Thursday,83,4
COGHLAN,Thursday,84,4
COGHLAN,Thursday,85,12
COGHLAN,Thursday,86,10
COGHLAN,Thursday,87,8
COGHLAN,Thursday,88,13
COGHLAN,Thursday,89,10
COGHLAN,Thursday,90,19
COGHLAN,Thursday,91,4
COGHLAN,Thursday,92,4
COGHLAN,Thursday,93,5
COGHLAN,Thursday,94,4
COGHLAN,Thursday,95,13
COGHLAN,Sunday,144,1
COGHLAN,Sunday,145,1
COGHLAN,Sunday,146,2
COGHLAN,Sunday,147,0
COGHLAN,Sunday,148,7
COGHLAN,Sunday,149,0
COGHLAN,Sunday,150,1
COGHLAN,Sunday,151,5
COGHLAN,Sunday,152,2
COGHLAN,Sunday,153,3
COGHLAN,Sunday,154,4
COGHLAN,Sunday,155,4
COGHLAN,Sunday,156,15
COGHLAN,Sunday,157,2
COGHLAN,Sunday,158,7
COGHLAN,Sunday,159,7
COGHLAN,Sunday,160,4
COGHLAN,Sunday,161,9
COGHLAN,Sunday,162,6
COGHLAN,Sunday,163,12
COGHLAN,Sunday,164,7
COGHLAN,Sunday,165,7
COGHLAN,Sunday,166,7
COGHLAN,Sunday,167,3
COGHLAN,Wednesday,48,1
COGHLAN,Wednesday,49,1
COGHLAN,Wednesday,50,1
COGHLAN,Wednesday,51,0
COGHLAN,Wednesday,52,0
COGHLAN,Wednesday,53,0
COGHLAN,Wednesday,54,0
COGHLAN,Wednesday,55,2
COGHLAN,Wednesday,56,4
COGHLAN,Wednesday,57,9
COGHLAN,Wednesday,58,5
COGHLAN,Wednesday,59,3
COGHLAN,Wednesday,60,19
COGHLAN,Wednesday,61,12
COGHLAN,Wednesday,62,19
COGHLAN,Wednesday,63,8
COGHLAN,Wednesday,64,15
COGHLAN,Wednesday,65,4
COGHLAN,Wednesday,66,7
COGHLAN,Wednesday,67,8
COGHLAN,Wednesday,68,10
COGHLAN,Wednesday,69,4
COGHLAN,Wednesday,70,4
COGHLAN,Wednesday,71,6
VERSALLES,Friday,96,2
VERSALLES,Friday,97,1
VERSALLES,Friday,98,0
VERSALLES,Friday,99,0
VERSALLES,Friday,100,0
VERSALLES,Friday,101,0
VERSALLES,Friday,102,0
VERSALLES,Friday,103,1
VERSALLES,Friday,104,1
VERSALLES,Friday,105,2
VERSALLES,Friday,106,3
VERSALLES,Friday,107,5
VERSALLES,Friday,108,7
VERSALLES,Friday,109,2
VERSALLES,Friday,110,3
VERSALLES,Friday,111,2
VERSALLES,Friday,112,9
VERSALLES,Friday,113,5
VERSALLES,Friday,114,9
VERSALLES,Friday,115,8
VERSALLES,Friday,116,7
VERSALLES,Friday,117,1
VERSALLES,Friday,118,2
VERSALLES,Friday,119,5
VERSALLES,Monday,0,0
VERSALLES,Monday,1,0
VERSALLES,Monday,2,0
VERSALLES,Monday,3,0
VERSALLES,Monday,4,0
VERSALLES,Monday,5,0
VERSALLES,Monday,6,0
VERSALLES,Monday,7,1
VERSALLES,Monday,8,2
VERSALLES,Monday,9,2
VERSALLES,Monday,10,2
VERSALLES,Monday,11,1
VERSALLES,Monday,12,4
VERSALLES,Monday,13,3
VERSALLES,Monday,14,4
VERSALLES,Monday,15,10
VERSALLES,Monday,16,4
VERSALLES,Monday,17,9
VERSALLES,Monday,18,10
VERSALLES,Monday,19,4
VERSALLES,Monday,20,6
VERSALLES,Monday,21,3
VERSALLES,Monday,22,2
VERSALLES,Monday,23,3
VERSALLES,Tuesday,24,2
VERSALLES,Tuesday,25,1
VERSALLES,Tuesday,26,0
VERSALLES,Tuesday,27,0
VERSALLES,Tuesday,28,1
VERSALLES,Tuesday,29,0
VERSALLES,Tuesday,30,0
VERSALLES,Tuesday,31,0
VERSALLES,Tuesday,32,1
VERSALLES,Tuesday,33,1
VERSALLES,Tuesday,34,2
VERSALLES,Tuesday,35,4
VERSALLES,Tuesday,36,6
VERSALLES,Tuesday,37,5
VERSALLES,Tuesday,38,2
VERSALLES,Tuesday,39,5
VERSALLES,Tuesday,40,11
VERSALLES,Tuesday,41,9
VERSALLES,Tuesday,42,6
VERSALLES,Tuesday,43,14
VERSALLES,Tuesday,44,4
VERSALLES,Tuesday,45,4
VERSALLES,Tuesday,46,2
VERSALLES,Tuesday,47,2
VERSALLES,Saturday,120,1
VERSALLES,Saturday,121,0
VERSALLES,Saturday,122,1
VERSALLES,Saturday,123,0
VERSALLES,Saturday,124,0
VERSALLES,Saturday,125,0
VERSALLES,Saturday,126,0
VERSALLES,Saturday,127,0
VERSALLES,Saturday,128,0
VERSALLES,Saturday,129,1
VERSALLES,Saturday,130,3
VERSALLES,Saturday,131,2
VERSALLES,Saturday,132,5
VERSALLES,Saturday,133,5
VERSALLES,Saturday,134,2
VERSALLES,Saturday,135,2
VERSALLES,Saturday,136,3
VERSALLES,Saturday,137,3
VERSALLES,Saturday,138,3
VERSALLES,Saturday,139,3
VERSALLES,Saturday,140,3
VERSALLES,Saturday,141,5
VERSALLES,Saturday,142,3
VERSALLES,Saturday,143,1
VERSALLES,Thursday,72,0
VERSALLES,Thursday,73,1
VERSALLES,Thursday,74,0
VERSALLES,Thursday,75,0
VERSALLES,Thursday,76,0
VERSALLES,Thursday,77,0
VERSALLES,Thursday,78,0
VERSALLES,Thursday,79,1
VERSALLES,Thursday,80,3
VERSALLES,Thursday,81,4
VERSALLES,Thursday,82,4
VERSALLES,Thursday,83,8
VERSALLES,Thursday,84,2
VERSALLES,Thursday,85,3
VERSALLES,Thursday,86,4
VERSALLES,Thursday,87,1
VERSALLES,Thursday,88,5
VERSALLES,Thursday,89,6
VERSALLES,Thursday,90,6
VERSALLES,Thursday,91,9
VERSALLES,Thursday,92,7
VERSALLES,Thursday,93,5
VERSALLES,Thursday,94,1
VERSALLES,Thursday,95,0
VERSALLES,Sunday,144,2
VERSALLES,Sunday,145,1
VERSALLES,Sunday,146,1
VERSALLES,Sunday,147,0
VERSALLES,Sunday,148,0
VERSALLES,Sunday,149,0
VERSALLES,Sunday,150,0
VERSALLES,Sunday,151,0
VERSALLES,Sunday,152,0
VERSALLES,Sunday,153,3
VERSALLES,Sunday,154,2
VERSALLES,Sunday,155,5
VERSALLES,Sunday,156,1
VERSALLES,Sunday,157,2
VERSALLES,Sunday,158,3
VERSALLES,Sunday,159,2
VERSALLES,Sunday,160,5
VERSALLES,Sunday,161,4
VERSALLES,Sunday,162,4
VERSALLES,Sunday,163,8
VERSALLES,Sunday,164,2
VERSALLES,Sunday,165,1
VERSALLES,Sunday,166,4
VERSALLES,Sunday,167,2
VERSALLES,Wednesday,48,1
VERSALLES,Wednesday,49,0
VERSALLES,Wednesday,50,0
VERSALLES,Wednesday,51,0
VERSALLES,Wednesday,52,0
VERSALLES,Wednesday,53,0
VERSALLES,Wednesday,54,0
VERSALLES,Wednesday,55,0
VERSALLES,Wednesday,56,0
VERSALLES,Wednesday,57,5
VERSALLES,Wednesday,58,2
VERSALLES,Wednesday,59,3
VERSALLES,Wednesday,60,9
VERSALLES,Wednesday,61,1
VERSALLES,Wednesday,62,3
VERSALLES,Wednesday,63,8
VERSALLES,Wednesday,64,2
VERSALLES,Wednesday,65,7
VERSALLES,Wednesday,66,9
VERSALLES,Wednesday,67,4
VERSALLES,Wednesday,68,3
VERSALLES,Wednesday,69,4
VERSALLES,Wednesday,70,0
VERSALLES,Wednesday,71,8
SAN NICOLAS,Friday,96,2
SAN NICOLAS,Friday,97,3
SAN NICOLAS,Friday,98,0
SAN NICOLAS,Friday,99,0
SAN NICOLAS,Friday,100,0
SAN NICOLAS,Friday,101,1
SAN NICOLAS,Friday,102,1
SAN NICOLAS,Friday,103,0
SAN NICOLAS,Friday,104,3
SAN NICOLAS,Friday,105,9
SAN NICOLAS,Friday,106,3
SAN NICOLAS,Friday,107,11
SAN NICOLAS,Friday,108,15
SAN NICOLAS,Friday,109,23
SAN NICOLAS,Friday,110,15
SAN NICOLAS,Friday,111,12
SAN NICOLAS,Friday,112,4
SAN NICOLAS,Friday,113,5
SAN NICOLAS,Friday,114,13
SAN NICOLAS,Friday,115,3
SAN NICOLAS,Friday,116,4
SAN NICOLAS,Friday,117,6
SAN NICOLAS,Friday,118,5
SAN NICOLAS,Friday,119,6
SAN NICOLAS,Monday,0,2
SAN NICOLAS,Monday,1,0
SAN NICOLAS,Monday,2,0
SAN NICOLAS,Monday,3,0
SAN NICOLAS,Monday,4,0
SAN NICOLAS,Monday,5,0
SAN NICOLAS,Monday,6,0
SAN NICOLAS,Monday,7,3
SAN NICOLAS,Monday,8,1
SAN NICOLAS,Monday,9,1
SAN NICOLAS,Monday,10,7
SAN NICOLAS,Monday,11,12
SAN NICOLAS,Monday,12,12
SAN NICOLAS,Monday,13,12
SAN NICOLAS,Monday,14,13
SAN NICOLAS,Monday,15,15
SAN NICOLAS,Monday,16,7
SAN NICOLAS,Monday,17,12
SAN NICOLAS,Monday,18,4
SAN NICOLAS,Monday,19,3
SAN NICOLAS,Monday,20,5
SAN NICOLAS,Monday,21,3
SAN NICOLAS,Monday,22,0
SAN NICOLAS,Monday,23,4
SAN NICOLAS,Tuesday,24,0
SAN NICOLAS,Tuesday,25,1
SAN NICOLAS,Tuesday,26,0
SAN NICOLAS,Tuesday,27,0
SAN NICOLAS,Tuesday,28,0
SAN NICOLAS,Tuesday,29,0
SAN NICOLAS,Tuesday,30,0
SAN NICOLAS,Tuesday,31,0
SAN NICOLAS,Tuesday,32,2
SAN NICOLAS,Tuesday,33,8
SAN NICOLAS,Tuesday,34,11
SAN NICOLAS,Tuesday,35,10
SAN NICOLAS,Tuesday,36,10
SAN NICOLAS,Tuesday,37,19
SAN NICOLAS,Tuesday,38,19
SAN NICOLAS,Tuesday,39,10
SAN NICOLAS,Tuesday,40,12
SAN NICOLAS,Tuesday,41,13
SAN NICOLAS,Tuesday,42,12
SAN NICOLAS,Tuesday,43,4
SAN NICOLAS,Tuesday,44,3
SAN NICOLAS,Tuesday,45,2
SAN NICOLAS,Tuesday,46,4
SAN NICOLAS,Tuesday,47,3
SAN NICOLAS,Saturday,120,0
SAN NICOLAS,Saturday,121,1
SAN NICOLAS,Saturday,122,0
SAN NICOLAS,Saturday,123,0
SAN NICOLAS,Saturday,124,0
SAN NICOLAS,Saturday,125,0
SAN NICOLAS,Saturday,126,1
SAN NICOLAS,Saturday,127,1
SAN NICOLAS,Saturday,128,2
SAN NICOLAS,Saturday,129,3
SAN NICOLAS,Saturday,130,3
SAN NICOLAS,Saturday,131,3
SAN NICOLAS,Saturday,132,6
SAN NICOLAS,Saturday,133,3
SAN NICOLAS,Saturday,134,5
SAN NICOLAS,Saturday,135,3
SAN NICOLAS,Saturday,136,1
SAN NICOLAS,Saturday,137,7
SAN NICOLAS,Saturday,138,4
SAN NICOLAS,Saturday,139,2
SAN NICOLAS,Saturday,140,5
SAN NICOLAS,Saturday,141,2
SAN NICOLAS,Saturday,142,3
SAN NICOLAS,Saturday,143,6
SAN NICOLAS,Thursday,72,3
SAN NICOLAS,Thursday,73,0
SAN NICOLAS,Thursday,74,0
SAN NICOLAS,Thursday,75,0
SAN NICOLAS,Thursday,76,0
SAN NICOLAS,Thursday,77,0
SAN NICOLAS,Thursday,78,0
SAN NICOLAS,Thursday,79,1
SAN NICOLAS,Thursday,80,2
SAN NICOLAS,Thursday,81,13
SAN NICOLAS,Thursday,82,6
SAN NICOLAS,Thursday,83,12
SAN NICOLAS,Thursday,84,11
SAN NICOLAS,Thursday,85,18
SAN NICOLAS,Thursday,86,8
SAN NICOLAS,Thursday,87,11
SAN NICOLAS,Thursday,88,17
SAN NICOLAS,Thursday,89,11
SAN NICOLAS,Thursday,90,9
SAN NICOLAS,Thursday,91,9
SAN NICOLAS,Thursday,92,9
SAN NICOLAS,Thursday,93,3
SAN NICOLAS,Thursday,94,2
SAN NICOLAS,Thursday,95,3
SAN NICOLAS,Sunday,144,2
SAN NICOLAS,Sunday,145,5
SAN NICOLAS,Sunday,146,0
SAN NICOLAS,Sunday,147,0
SAN NICOLAS,Sunday,148,0
SAN NICOLAS,Sunday,149,0
SAN NICOLAS,Sunday,150,1
SAN NICOLAS,Sunday,151,0
SAN NICOLAS,Sunday,152,1
SAN NICOLAS,Sunday,153,0
SAN NICOLAS,Sunday,154,2
SAN NICOLAS,Sunday,155,2
SAN NICOLAS,Sunday,156,2
SAN NICOLAS,Sunday,157,4
SAN NICOLAS,Sunday,158,3
SAN NICOLAS,Sunday,159,4
SAN NICOLAS,Sunday,160,5
SAN NICOLAS,Sunday,161,5
SAN NICOLAS,Sunday,162,7
SAN NICOLAS,Sunday,163,0
SAN NICOLAS,Sunday,164,3
SAN NICOLAS,Sunday,165,5
SAN NICOLAS,Sunday,166,2
SAN NICOLAS,Sunday,167,4
SAN NICOLAS,Wednesday,48,2
SAN NICOLAS,Wednesday,49,8
SAN NICOLAS,Wednesday,50,0
SAN NICOLAS,Wednesday,51,0
SAN NICOLAS,Wednesday,52,0
SAN NICOLAS,Wednesday,53,0
SAN NICOLAS,Wednesday,54,0
SAN NICOLAS,Wednesday,55,0
SAN NICOLAS,Wednesday,56,4
SAN NICOLAS,Wednesday,57,15
SAN NICOLAS,Wednesday,58,9
SAN NICOLAS,Wednesday,59,12
SAN NICOLAS,Wednesday,60,12
SAN NICOLAS,Wednesday,61,22
SAN NICOLAS,Wednesday,62,23
SAN NICOLAS,Wednesday,63,9
SAN NICOLAS,Wednesday,64,8
SAN NICOLAS,Wednesday,65,20
SAN NICOLAS,Wednesday,66,9
SAN NICOLAS,Wednesday,67,1
SAN NICOLAS,Wednesday,68,1
SAN NICOLAS,Wednesday,69,4
SAN NICOLAS,Wednesday,70,5
SAN NICOLAS,Wednesday,71,0
FLORESTA,Friday,96,4
FLORESTA,Friday,97,2
FLORESTA,Friday,98,3
FLORESTA,Friday,99,3
FLORESTA,Friday,100,0
FLORESTA,Friday,101,0
FLORESTA,Friday,102,0
FLORESTA,Friday,103,4
FLORESTA,Friday,104,17
FLORESTA,Friday,105,45
FLORESTA,Friday,106,48
FLORESTA,Friday,107,51
FLORESTA,Friday,108,75
FLORESTA,Friday,109,29
FLORESTA,Friday,110,51
FLORESTA,Friday,111,29
FLORESTA,Friday,112,41
FLORESTA,Friday,113,21
FLORESTA,Friday,114,13
FLORESTA,Friday,115,7
FLORESTA,Friday,116,9
FLORESTA,Friday,117,8
FLORESTA,Friday,118,7
FLORESTA,Friday,119,7
FLORESTA,Monday,0,4
FLORESTA,Monday,1,0
FLORESTA,Monday,2,2
FLORESTA,Monday,3,0
FLORESTA,Monday,4,0
FLORESTA,Monday,5,0
FLORESTA,Monday,6,0
FLORESTA,Monday,7,2
FLORESTA,Monday,8,7
FLORESTA,Monday,9,27
FLORESTA,Monday,10,38
FLORESTA,Monday,11,39
FLORESTA,Monday,12,63
FLORESTA,Monday,13,58
FLORESTA,Monday,14,46
FLORESTA,Monday,15,42
FLORESTA,Monday,16,39
FLORESTA,Monday,17,26
FLORESTA,Monday,18,14
FLORESTA,Monday,19,13
FLORESTA,Monday,20,15
FLORESTA,Monday,21,5
FLORESTA,Monday,22,5
FLORESTA,Monday,23,6
FLORESTA,Tuesday,24,5
FLORESTA,Tuesday,25,3
FLORESTA,Tuesday,26,0
FLORESTA,Tuesday,27,1
FLORESTA,Tuesday,28,0
FLORESTA,Tuesday,29,1
FLORESTA,Tuesday,30,2
FLORESTA,Tuesday,31,5
FLORESTA,Tuesday,32,11
FLORESTA,Tuesday,33,28
FLORESTA,Tuesday,34,38
FLORESTA,Tuesday,35,24
FLORESTA,Tuesday,36,72
FLORESTA,Tuesday,37,57
FLORESTA,Tuesday,38,51
FLORESTA,Tuesday,39,42
FLORESTA,Tuesday,40,43
FLORESTA,Tuesday,41,29
FLORESTA,Tuesday,42,26
FLORESTA,Tuesday,43,14
FLORESTA,Tuesday,44,12
FLORESTA,Tuesday,45,9
FLORESTA,Tuesday,46,4
FLORESTA,Tuesday,47,6
FLORESTA,Saturday,120,3
FLORESTA,Saturday,121,1
FLORESTA,Saturday,122,4
FLORESTA,Saturday,123,2
FLORESTA,Saturday,124,0
FLORESTA,Saturday,125,1
FLORESTA,Saturday,126,2
FLORESTA,Saturday,127,1
FLORESTA,Saturday,128,10
FLORESTA,Saturday,129,13
FLORESTA,Saturday,130,44
FLORESTA,Saturday,131,45
FLORESTA,Saturday,132,65
FLORESTA,Saturday,133,75
FLORESTA,Saturday,134,40
FLORESTA,Saturday,135,14
FLORESTA,Saturday,136,8
FLORESTA,Saturday,137,4
FLORESTA,Saturday,138,9
FLORESTA,Saturday,139,9
FLORESTA,Saturday,140,15
FLORESTA,Saturday,141,5
FLORESTA,Saturday,142,10
FLORESTA,Saturday,143,9
FLORESTA,Thursday,72,4
FLORESTA,Thursday,73,4
FLORESTA,Thursday,74,1
FLORESTA,Thursday,75,0
FLORESTA,Thursday,76,0
FLORESTA,Thursday,77,0
FLORESTA,Thursday,78,0
FLORESTA,Thursday,79,2
FLORESTA,Thursday,80,14
FLORESTA,Thursday,81,58
FLORESTA,Thursday,82,63
FLORESTA,Thursday,83,44
FLORESTA,Thursday,84,76
FLORESTA,Thursday,85,65
FLORESTA,Thursday,86,42
FLORESTA,Thursday,87,37
FLORESTA,Thursday,88,23
FLORESTA,Thursday,89,19
FLORESTA,Thursday,90,17
FLORESTA,Thursday,91,14
FLORESTA,Thursday,92,4
FLORESTA,Thursday,93,4
FLORESTA,Thursday,94,7
FLORESTA,Thursday,95,5
FLORESTA,Sunday,144,3
FLORESTA,Sunday,145,3
FLORESTA,Sunday,146,3
FLORESTA,Sunday,147,0
FLORESTA,Sunday,148,0
FLORESTA,Sunday,149,0
FLORESTA,Sunday,150,0
FLORESTA,Sunday,151,0
FLORESTA,Sunday,152,2
FLORESTA,Sunday,153,6
FLORESTA,Sunday,154,1
FLORESTA,Sunday,155,7
FLORESTA,Sunday,156,18
FLORESTA,Sunday,157,10
FLORESTA,Sunday,158,6
FLORESTA,Sunday,159,12
FLORESTA,Sunday,160,8
FLORESTA,Sunday,161,20
FLORESTA,Sunday,162,23
FLORESTA,Sunday,163,20
FLORESTA,Sunday,164,10
FLORESTA,Sunday,165,9
FLORESTA,Sunday,166,7
FLORESTA,Sunday,167,10
FLORESTA,Wednesday,48,9
FLORESTA,Wednesday,49,3
FLORESTA,Wednesday,50,1
FLORESTA,Wednesday,51,0
FLORESTA,Wednesday,52,0
FLORESTA,Wednesday,53,0
FLORESTA,Wednesday,54,1
FLORESTA,Wednesday,55,3
FLORESTA,Wednesday,56,21
FLORESTA,Wednesday,57,49
FLORESTA,Wednesday,58,47
FLORESTA,Wednesday,59,44
FLORESTA,Wednesday,60,68
FLORESTA,Wednesday,61,57
FLORESTA,Wednesday,62,61
FLORESTA,Wednesday,63,58
FLORESTA,Wednesday,64,51
FLORESTA,Wednesday,65,29
FLORESTA,Wednesday,66,19
FLORESTA,Wednesday,67,16
FLORESTA,Wednesday,68,13
FLORESTA,Wednesday,69,5
FLORESTA,Wednesday,70,10
FLORESTA,Wednesday,71,5
PATERNAL,Friday,96,1
PATERNAL,Friday,97,8
PATERNAL,Friday,98,0
PATERNAL,Friday,99,0
PATERNAL,Friday,100,2
PATERNAL,Friday,101,1
PATERNAL,Friday,102,0
PATERNAL,Friday,103,1
PATERNAL,Friday,104,11
PATERNAL,Friday,105,12
PATERNAL,Friday,106,13
PATERNAL,Friday,107,12
PATERNAL,Friday,108,14
PATERNAL,Friday,109,24
PATERNAL,Friday,110,11
